Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1294428,7/22/15,12/30/15,1455018,291003600,1455018,200,179,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294428,SRX549042,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616875,SAMN02740228,simple,236786,Florenciella,MMETSP1325,,,,,,,no,,,,,NCGR,SRA166613,,public,4DB038E8C6A3F8E0DE929C649807DE37,3F921DCBD5AFE770ACBAE53F7B99A5B5
SRR1294429,7/22/15,12/30/15,3784842,378484200,3784842,100,202,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294429,SRX549043,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616875,SAMN02740228,simple,236786,Florenciella,MMETSP1325,,,,,,,no,,,,,NCGR,SRA166613,,public,E684DAF8EEB251BF4BD770BBFBFB7190,5E5A00882A941E8641ADDD2B4DE5DFFF
SRR1294430,7/22/15,12/9/15,3780317,378031700,3780317,100,198,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294430,SRX549044,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616875,SAMN02740228,simple,236786,Florenciella,MMETSP1325,,,,,,,no,,,,,NCGR,SRA166613,,public,9DAB043601A7310229323CE18FBA98D8,B906B32B58A25437397F46C9A39625A3
SRR1294431,7/22/15,12/9/15,3835916,383591600,3835916,100,198,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294431,SRX549045,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616875,SAMN02740228,simple,236786,Florenciella,MMETSP1325,,,,,,,no,,,,,NCGR,SRA166613,,public,0173FA133FF1D606278C9970D7FFEF10,AE784D1C3D53DCBF8C1EF169FC1DA852
SRR1294432,7/22/15,12/9/15,3821952,382195200,3821952,100,196,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294432,SRX549046,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616875,SAMN02740228,simple,236786,Florenciella,MMETSP1325,,,,,,,no,,,,,NCGR,SRA166613,,public,BFF1E0B87ABBD927D11F8B8214695518,C51CA52FA89D3701046FB612F3647EB5
SRR1294433,7/22/15,12/30/15,7937240,1587448000,7937240,200,967,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294433,SRX549047,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616876,SAMN02740225,simple,46462,Anophryoides haemophila,MMETSP1018,,,,,,,no,,,,,NCGR,SRA166613,,public,06FBFEFB9130B6D1386DA8CD9CB2248E,6288BB68ADF1E41B3D954C2902368E67
SRR1294434,7/22/15,12/9/15,3189560,318956000,3189560,100,136,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294434,SRX549048,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616876,SAMN02740225,simple,46462,Anophryoides haemophila,MMETSP1018,,,,,,,no,,,,,NCGR,SRA166613,,public,09804DBD41325EF8F75576F19C1B3475,FF9DA34F857C9C1A60353714920CDE44
SRR1294435,7/22/15,12/9/15,3209824,320982400,3209824,100,137,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294435,SRX549049,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616876,SAMN02740225,simple,46462,Anophryoides haemophila,MMETSP1018,,,,,,,no,,,,,NCGR,SRA166613,,public,57BC8E63814AC2461F5A37E3DAFF46C6,12540FEA86DACBD31A5C6A88B769ECA2
SRR1294436,7/22/15,12/30/15,3181540,318154000,3181540,100,141,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294436,SRX549050,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616876,SAMN02740225,simple,46462,Anophryoides haemophila,MMETSP1018,,,,,,,no,,,,,NCGR,SRA166613,,public,A2B848B343107C7EE127C9C1006169EB,8C9F7EC0DB2E3370FC685EB28D06D32D
SRR1294437,7/22/15,12/30/15,23466306,4693261200,23466306,200,2749,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294437,SRX549051,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616877,SAMN02740586,simple,236787,Florenciella parvula,MMETSP1344,,,,,,,no,,,,,NCGR,SRA166613,,public,F3EF2A3AEA7017990FF35977CB151CB8,BFA6C2ABB8C12FBCD170665E8F812EBA
SRR1294438,7/22/15,12/30/15,23325169,4665033800,23325169,200,2726,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294438,SRX549052,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616878,SAMN02740202,simple,1104430,Chrysoreinhardia,MMETSP1166,,,,,,,no,,,,,NCGR,SRA166613,,public,063AE50C4DB8DDF1BE81E83147F83C33,A550FB8173FE97E25F19AAB7911A8BC6
SRR1294439,7/22/15,12/9/15,20622130,2062213000,20622130,100,1229,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294439,SRX549053,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616879,SAMN02740221,simple,268820,Peridinium aciculiferum,MMETSP0370,,,,,,,no,,,,,NCGR,SRA166613,,public,4C35BD6CB9ACDF5E18500921EAF8FEEC,267CDA10216E28FEC12A4BF2033903D9
SRR1294440,7/22/15,12/30/15,21274591,2127459100,21274591,100,1268,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294440,SRX549054,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616880,SAMN02740222,simple,268820,Peridinium aciculiferum,MMETSP0371,,,,,,,no,,,,,NCGR,SRA166613,,public,53706892144139EC532377B5FA4DA314,D602D241BECDF089196D3E3FD2872493
SRR1294441,7/22/15,12/30/15,10260544,2052108800,10260544,200,1231,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294441,SRX549055,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616881,SAMN02740278,simple,215587,Aplanochytrium stocchinoi,MMETSP1346,,,,,,,no,,,,,NCGR,SRA166613,,public,8C6BF66B486DC273DCB4E703766D7204,77F86BAFD56F057E2CC6257C2CA9E198
SRR1294442,7/22/15,12/9/15,2940503,294050300,2940503,100,126,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294442,SRX549056,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616881,SAMN02740278,simple,215587,Aplanochytrium stocchinoi,MMETSP1346,,,,,,,no,,,,,NCGR,SRA166613,,public,B4F0357EA90551F4BD276CA0145FE50B,52AD88FDF0EE379446EAE609228174E6
SRR1294443,7/22/15,12/9/15,2968254,296825400,2968254,100,127,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294443,SRX549057,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616881,SAMN02740278,simple,215587,Aplanochytrium stocchinoi,MMETSP1346,,,,,,,no,,,,,NCGR,SRA166613,,public,27614B3D3A169225C56D9BC7C826BCE2,B740C003D2B8F3ED69F0DB592D178584
SRR1294444,7/22/15,12/30/15,2930926,293092600,2930926,100,130,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294444,SRX549058,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616881,SAMN02740278,simple,215587,Aplanochytrium stocchinoi,MMETSP1346,,,,,,,no,,,,,NCGR,SRA166613,,public,98304DA1D5A78F2C691F762DE4AD5B5A,091012B04B86C77BF68F714900A6B41B
SRR1294445,7/22/15,12/30/15,4868240,973648000,4868240,200,588,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294445,SRX549059,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616882,SAMN02740401,simple,426623,Chaetoceros affinis,MMETSP0088,,,,,,,no,,,,,NCGR,SRA166613,,public,4E0A7E3338987A8CB12FC421C81F43DF,3A2F7771E08460A7C43288A2ECF5E740
SRR1294446,7/22/15,12/30/15,2770217,277021700,2770217,100,122,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294446,SRX549060,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616882,SAMN02740401,simple,426623,Chaetoceros affinis,MMETSP0088,,,,,,,no,,,,,NCGR,SRA166613,,public,CC28E828F62D1F4CA9B77777922DFB97,9EB64687527784AA4AFE357FCBB5CD01
SRR1294447,7/22/15,12/30/15,2795278,279527800,2795278,100,124,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294447,SRX549061,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616882,SAMN02740401,simple,426623,Chaetoceros affinis,MMETSP0088,,,,,,,no,,,,,NCGR,SRA166613,,public,C98AF46B0C789F6A9C9D0DA50A0118F3,8A6B780A201E5465A8C0BD3287C3AC6B
SRR1294448,7/22/15,12/30/15,2755709,275570900,2755709,100,126,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294448,SRX549062,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616882,SAMN02740401,simple,426623,Chaetoceros affinis,MMETSP0088,,,,,,,no,,,,,NCGR,SRA166613,,public,027953EBCCFDF6783E67511962CE7E61,64942D7DEABD811E03CEA3BBFF3B8A05
SRR1294449,7/22/15,12/30/15,3403412,680682400,3403412,200,411,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294449,SRX549063,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616883,SAMN02740404,simple,426623,Chaetoceros affinis,MMETSP0092,,,,,,,no,,,,,NCGR,SRA166613,,public,03912329BD9E1D63A0A8C31C1477B61C,C94125744E83F8547E68F4BC8BB6DA58
SRR1294450,7/22/15,12/30/15,2772859,277285900,2772859,100,129,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294450,SRX549064,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616883,SAMN02740404,simple,426623,Chaetoceros affinis,MMETSP0092,,,,,,,no,,,,,NCGR,SRA166613,,public,18C57D0759B855EE9C4D6A848CBF679F,39AAD7341C9616DA50ACB7627560ACD3
SRR1294451,7/22/15,12/30/15,2743072,274307200,2743072,100,124,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294451,SRX549065,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616883,SAMN02740404,simple,426623,Chaetoceros affinis,MMETSP0092,,,,,,,no,,,,,NCGR,SRA166613,,public,65A836F22D77BFF21EF257CDBDF13B42,76E9EB15C62375257CEE633D0F51795F
SRR1294452,7/22/15,12/9/15,2786545,278654500,2786545,100,124,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294452,SRX549066,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616883,SAMN02740404,simple,426623,Chaetoceros affinis,MMETSP0092,,,,,,,no,,,,,NCGR,SRA166613,,public,4D8566D85830C496A5A477F89C41519C,FE6D35BDC3571D1322B4EA89B90304A2
SRR1294453,7/22/15,12/9/15,2845946,284594600,2845946,100,126,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294453,SRX549067,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616883,SAMN02740404,simple,426623,Chaetoceros affinis,MMETSP0092,,,,,,,no,,,,,NCGR,SRA166613,,public,F9DFADE899DD5D93F4F2FCB0CB9ADEF6,550B97CCE4FA0BB9152E2FD98E3697C9
SRR1294454,7/22/15,12/9/15,7294376,1458875200,7294376,200,882,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294454,SRX549068,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616884,SAMN02740489,simple,230516,Chaetoceros curvisetus,MMETSP0717,,,,,,,no,,,,,NCGR,SRA166613,,public,84BA5BC3481B41565C95F9037861B694,A39FA7D0581F5C2A63456FF231AE2E87
SRR1294455,7/22/15,12/9/15,3374640,337464000,3374640,100,147,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294455,SRX549069,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616884,SAMN02740489,simple,230516,Chaetoceros curvisetus,MMETSP0717,,,,,,,no,,,,,NCGR,SRA166613,,public,CEFCC3954D27ECA1D48183FC6DF87B8A,28F4B925498E99251201B691EFA208AC
SRR1294456,7/22/15,12/30/15,3408389,340838900,3408389,100,149,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294456,SRX549070,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616884,SAMN02740489,simple,230516,Chaetoceros curvisetus,MMETSP0717,,,,,,,no,,,,,NCGR,SRA166613,,public,591B79199025E16371A9D8FBE462B6AD,1C8FF075A91383172F9A6A8DFD6D00F9
SRR1294457,7/22/15,12/30/15,3370497,337049700,3370497,100,153,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294457,SRX549071,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616884,SAMN02740489,simple,230516,Chaetoceros curvisetus,MMETSP0717,,,,,,,no,,,,,NCGR,SRA166613,,public,EAEAB20B00BDCFDDA9A523F68C7CDFA7,ED294C28AB6A51F776DB69212DB589FF
SRR1294458,7/22/15,12/30/15,19958785,1995878500,19958785,100,1177,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294458,SRX549072,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616885,SAMN02739949,simple,1034604,Chlamydomonas leiostraca,MMETSP1391,,,,,,,no,,,,,NCGR,SRA166613,,public,48697841E5ACA7C28B4AD55B765D4074,1063B91C2F6E97511A37053EC3644D23
SRR1294459,7/22/15,12/30/15,32086010,3208601000,32086010,100,1803,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294459,SRX549073,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616886,SAMN02739947,simple,225041,Chlamydomonas chlamydogama,MMETSP1392,,,,,,,no,,,,,NCGR,SRA166613,,public,8C18F989890C9BE814E2CAED30D7CF77,DFCBCEE3C94D820F0FBAAC867E4FEF2D
SRR1294460,7/22/15,12/30/15,24783499,2478349900,24783499,100,1456,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294460,SRX549074,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616887,SAMN02740336,simple,5961,Blepharisma japonicum,MMETSP1395,,,,,,,no,,,,,NCGR,SRA166613,,public,2A8DB1C494D724F19834B018D7B4DA93,8B8CAD393FC30EABEBACC57397363827
SRR1294461,7/22/15,12/9/15,8051307,1610261400,8051307,200,968,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294461,SRX549075,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616888,SAMN02739968,simple,143672,Akashiwo sanguinea,MMETSP0223_2,,,,,,,no,,,,,NCGR,SRA166613,,public,EA57DED6D2422041B3546627C0ADFA8D,5CD83B8CBB17036414D5C11DDBA5A39B
SRR1294462,7/22/15,12/30/15,4193107,419310700,4193107,100,212,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294462,SRX549076,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616888,SAMN02739968,simple,143672,Akashiwo sanguinea,MMETSP0223_2,,,,,,,no,,,,,NCGR,SRA166613,,public,AB574E2666170448E2024E2017D1A910,E4155281EC974D07E636EA4564478B47
SRR1294463,7/22/15,12/30/15,4213064,421306400,4213064,100,213,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294463,SRX549077,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616888,SAMN02739968,simple,143672,Akashiwo sanguinea,MMETSP0223_2,,,,,,,no,,,,,NCGR,SRA166613,,public,8EBA0AD5BF180C058448C45A40F15759,242628F580882227B3A8A6101A9611C7
SRR1294464,7/22/15,12/9/15,4108272,410827200,4108272,100,213,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294464,SRX549078,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP042159,PRJNA248394,,248394,SRS616888,SAMN02739968,simple,143672,Akashiwo sanguinea,MMETSP0223_2,,,,,,,no,,,,,NCGR,SRA166613,,public,12CC6C92CD9F7229688A8818096AC39B,D2C97B4AE5E0B5899225D2FEF3237BD2
SRR1294465,7/22/15,12/30/15,23809313,2380931300,23809313,100,1452,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294465,SRX549079,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616889,SAMN02740008,simple,67004,Thalassiosira weissflogii,MMETSP1411,,,,,,,no,,,,,NCGR,SRA166613,,public,3F49B9630B4C214F8237C83FCFA1E71B,E387A004D39ABB59FF6E37D3B313D0D8
SRR1294466,7/22/15,12/30/15,20567730,2056773000,20567730,100,1249,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294466,SRX549080,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS616890,SAMN02740018,simple,67004,Thalassiosira weissflogii,MMETSP1421,,,,,,,no,,,,,NCGR,SRA166613,,public,C4391A8D628841F08589332BE711B860,C69E1DCAA4BD470577C40C8AB4DF71D8
SRR1296697,7/22/15,7/27/15,35659596,3565959600,35659596,100,2311,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296697,SRX551104,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618813,SAMN02740144,simple,38832,Micromonas,MMETSP0802,,,,,,,no,,,,,NCGR,SRA166822,,public,8A8F4764434DF865FA3BB0AC4DA30D4E,C54C9B0C801B06E370BC8F268FA6075E
SRR1296698,7/22/15,7/27/15,28874749,2887474900,28874749,100,1753,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296698,SRX551105,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618814,SAMN02739997,simple,1074897,Tetraselmis astigmatica,MMETSP0804,,,,,,,no,,,,,NCGR,SRA166822,,public,390CD2960C47C2A54BD5AD871D3D6F58,29FDA59652470253F7330C88C3856C55
SRR1296699,7/22/15,7/27/15,29168542,2916854200,29168542,100,1824,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296699,SRX551106,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618815,SAMN02740518,simple,46947,Geminigera cryophila,MMETSP0799,,,,,,,no,,,,,NCGR,SRA166822,,public,9BA1E8AED5746CAFF6424225BEAFFF66,ADF733FF656D814D794E584805EE6C35
SRR1296700,7/22/15,7/27/15,27702055,2770205500,27702055,100,1663,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296700,SRX551107,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618816,SAMN02740131,simple,283649,Myrionecta rubra,MMETSP0798,,,,,,,no,,,,,NCGR,SRA166822,,public,B3C426898C59FF24CBEAE72B7F5560BF,6C1CB9D16CC39BBF7DB7FA34A3FCBC1A
SRR1296701,7/22/15,7/27/15,24342542,2434254200,24342542,100,1572,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296701,SRX551108,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618817,SAMN02740517,simple,47934,Dinophysis acuminata,MMETSP0797,,,,,,,no,,,,,NCGR,SRA166822,,public,631016FF6E78A01BF31C10AFC568200A,00475F40BBC8DC22C1F36CE253416BFB
SRR1296702,7/22/15,7/27/15,31354710,3135471000,31354710,100,1994,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296702,SRX551109,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618818,SAMN02740516,simple,73915,Pyrodinium bahamense,MMETSP0796,,,,,,,no,,,,,NCGR,SRA166822,,public,30E9CA9B6999F516FFE410BAEF09D611,30E4937E88DF1BE69FC08E57EB7E8E58
SRR1296703,7/22/15,7/27/15,26914860,2691486000,26914860,100,1702,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296703,SRX551110,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618820,SAMN02740515,simple,88552,Amoebophrya sp.,MMETSP0795,,,,,,,no,,,,,NCGR,SRA166822,,public,7B9B72B111D6C6372FC4E0343D082DC6,516A437CBD4BEA1B1478968C93584618
SRR1296704,7/22/15,7/27/15,21397132,2139713200,21397132,100,1396,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296704,SRX551111,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618819,SAMN02740075,simple,2925,Alexandrium catenella,MMETSP0790,,,,,,,no,,,,,NCGR,SRA166822,,public,2AEEA6E81ADB84CB2BB065213098FA47,32F44DCC9FB7069997B0DB4E7F4CE0B2
SRR1296705,7/22/15,7/27/15,36735700,3673570000,36735700,100,2549,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296705,SRX551112,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618821,SAMN02740514,simple,39447,Gymnodinium catenatum,MMETSP0784,,,,,,,no,,,,,NCGR,SRA166822,,public,6318F5F4453CF094B514BAEF5511ED2F,A22FF010E0C875DB29126BB53217A1F2
SRR1296706,7/22/15,7/27/15,24168191,2416819100,24168191,100,1386,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296706,SRX551113,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618822,SAMN02740351,simple,210618,Striatella unipunctata,MMETSP0800,,,,,,,no,,,,,NCGR,SRA166822,,public,6002EEECC95B1F84B35222B01921268E,9B9670AA34ADF46072AD9ED28900936F
SRR1296707,7/22/15,7/27/15,26743373,2674337300,26743373,100,1609,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296707,SRX551114,,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,,248394,SRS618823,SAMN02740112,simple,3005,Rhizosolenia setigera,MMETSP0789,,,,,,,no,,,,,NCGR,SRA166822,,public,0C0507E6C7D8579C47B536A9320D734E,F895C92A815E8409CC221D2166536181
